group_column,group,variant,document_count,token_count,vocabulary_size,token_retention,raw_vocabulary_overlap
label__agreement_band__topic,"0|borderline|Tionghoa, Disabilitas",remove_url,4,594,201,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Disabilitas",remove_mention,4,594,201,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Disabilitas",remove_punctuation,4,594,201,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Disabilitas",remove_emoji,4,594,201,1.0,0.9751243781094527
label__agreement_band__topic,"0|borderline|Tionghoa, Disabilitas",full_normalize,4,626,203,1.0538720538720538,0.945273631840796
label__agreement_band__topic,"0|borderline|Tionghoa, Disabilitas",existing_cleaner,4,576,194,0.9696969696969697,0.9651741293532339
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",raw,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",lowercase,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",leet_decode,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",collapse_repetition,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",expand_emoji,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",expand_slang,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",keep_hashtag_content,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",remove_hashtag,3,73,56,0.9358974358974359,0.9824561403508771
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",remove_url,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",remove_mention,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",remove_punctuation,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",remove_emoji,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",full_normalize,3,78,57,1.0,1.0
label__agreement_band__topic,"0|borderline|Tionghoa, Jewish",existing_cleaner,3,73,56,0.9358974358974359,0.9824561403508771
label__agreement_band__topic,0|borderline|UNKNOWN,raw,170,3933,1666,1.0,1.0
label__agreement_band__topic,0|borderline|UNKNOWN,lowercase,170,3933,1666,1.0,1.0
label__agreement_band__topic,0|borderline|UNKNOWN,leet_decode,170,3931,1664,0.999491482329011,0.9891956782713085
label__agreement_band__topic,0|borderline|UNKNOWN,collapse_repetition,170,3933,1665,1.0,0.9987995198079231
label__agreement_band__topic,0|borderline|UNKNOWN,expand_emoji,170,3953,1670,1.0050851767098907,1.0
label__agreement_band__topic,0|borderline|UNKNOWN,expand_slang,170,3939,1661,1.0015255530129672,0.9951980792316927
label__agreement_band__topic,0|borderline|UNKNOWN,keep_hashtag_content,170,3933,1666,1.0,1.0
label__agreement_band__topic,0|borderline|UNKNOWN,remove_hashtag,170,3804,1574,0.9672006102212052,0.9447779111644657
label__agreement_band__topic,0|borderline|UNKNOWN,remove_url,170,3933,1666,1.0,1.0
label__agreement_band__topic,0|borderline|UNKNOWN,remove_mention,170,3933,1666,1.0,1.0
label__agreement_band__topic,0|borderline|UNKNOWN,remove_punctuation,170,3933,1666,1.0,1.0
label__agreement_band__topic,0|borderline|UNKNOWN,remove_emoji,170,3929,1664,0.9989829646580218,0.9951980792316927
label__agreement_band__topic,0|borderline|UNKNOWN,full_normalize,170,3964,1654,1.0078820239003305,0.9771908763505402
label__agreement_band__topic,0|borderline|UNKNOWN,existing_cleaner,170,3804,1574,0.9672006102212052,0.9447779111644657
label__agreement_band__topic,0|unanimous|Ahmadiyah,raw,93,8883,4486,1.0,1.0
label__agreement_band__topic,0|unanimous|Ahmadiyah,lowercase,93,8883,4486,1.0,1.0
label__agreement_band__topic,0|unanimous|Ahmadiyah,leet_decode,93,8879,4481,0.9995497016773612,0.9906375390102541
label__agreement_band__topic,0|unanimous|Ahmadiyah,collapse_repetition,93,8883,4485,1.0,0.9988854213107445
label__agreement_band__topic,0|unanimous|Ahmadiyah,expand_emoji,93,8911,4494,1.0031520882584712,0.9995541685242978
label__agreement_band__topic,0|unanimous|Ahmadiyah,expand_slang,93,8883,4485,1.0,0.9991083370485956
label__agreement_band__topic,0|unanimous|Ahmadiyah,keep_hashtag_content,93,8883,4486,1.0,1.0
label__agreement_band__topic,0|unanimous|Ahmadiyah,remove_hashtag,93,8870,4480,0.9985365304514241,0.9986625055728935
label__agreement_band__topic,0|unanimous|Ahmadiyah,remove_url,93,8701,4452,0.9795114263199369,0.9924208649130629
label__agreement_band__topic,0|unanimous|Ahmadiyah,remove_mention,93,8881,4485,0.9997748508386807,0.999777084262149
label__agreement_band__topic,0|unanimous|Ahmadiyah,remove_punctuation,93,8883,4486,1.0,1.0
label__agreement_band__topic,0|unanimous|Ahmadiyah,remove_emoji,93,8681,4405,0.9772599347067432,0.9772625947391886
label__agreement_band__topic,0|unanimous|Ahmadiyah,full_normalize,93,8907,4482,1.0027017899358326,0.9866250557289344
label__agreement_band__topic,0|unanimous|Ahmadiyah,existing_cleaner,93,8686,4445,0.9778228076100417,0.9908604547481052
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",raw,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",lowercase,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",leet_decode,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",collapse_repetition,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",expand_emoji,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",expand_slang,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",keep_hashtag_content,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",remove_hashtag,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",remove_url,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",remove_mention,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",remove_punctuation,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",remove_emoji,1,604,543,0.993421052631579,0.9945054945054945
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",full_normalize,1,608,546,1.0,0.9963369963369964
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Jewish",existing_cleaner,1,608,546,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",raw,2,199,135,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",lowercase,2,199,135,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",leet_decode,2,199,135,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",collapse_repetition,2,199,135,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",expand_emoji,2,199,135,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",expand_slang,2,199,134,1.0,0.9925925925925926
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",keep_hashtag_content,2,199,135,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",remove_hashtag,2,198,134,0.9949748743718593,0.9925925925925926
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",remove_url,2,199,135,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",remove_mention,2,199,135,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",remove_punctuation,2,199,135,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",remove_emoji,2,199,135,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",full_normalize,2,199,134,1.0,0.9925925925925926
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Kristen",existing_cleaner,2,198,134,0.9949748743718593,0.9925925925925926
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",raw,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",lowercase,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",leet_decode,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",collapse_repetition,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",expand_emoji,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",expand_slang,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",keep_hashtag_content,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",remove_hashtag,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",remove_url,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",remove_mention,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",remove_punctuation,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",remove_emoji,2,236,110,0.9365079365079365,0.9401709401709402
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",full_normalize,2,252,117,1.0,1.0
label__agreement_band__topic,"0|unanimous|Ahmadiyah, Tionghoa",existing_cleaner,2,252,117,1.0,1.0
label__agreement_band__topic,0|unanimous|Disabilitas,raw,5690,165113,26763,1.0,1.0
label__agreement_band__topic,0|unanimous|Disabilitas,lowercase,5690,165116,26764,1.0000181693749128,0.999887904943392
label__agreement_band__topic,0|unanimous|Disabilitas,leet_decode,5690,165078,26724,0.9997880239593491,0.9723872510555618
label__agreement_band__topic,0|unanimous|Disabilitas,collapse_repetition,5690,165113,26549,1.0,0.9773194335463139
label__agreement_band__topic,0|unanimous|Disabilitas,expand_emoji,5690,169044,26757,1.0238079375942537,0.998991144490528
label__agreement_band__topic,0|unanimous|Disabilitas,expand_slang,5690,165194,26734,1.0004905731226494,0.998654859320704
label__agreement_band__topic,0|unanimous|Disabilitas,keep_hashtag_content,5690,165027,26734,0.9994791445858291,0.9979822889810559
label__agreement_band__topic,0|unanimous|Disabilitas,remove_hashtag,5690,160276,24759,0.9707049111820389,0.9251205021858536
label__agreement_band__topic,0|unanimous|Disabilitas,remove_url,5690,164846,26716,0.9983829256327484,0.9982438441131413
label__agreement_band__topic,0|unanimous|Disabilitas,remove_mention,5690,164001,26230,0.9932652183656041,0.9800844449426447
label__agreement_band__topic,0|unanimous|Disabilitas,remove_punctuation,5690,165113,26763,1.0,1.0
label__agreement_band__topic,0|unanimous|Disabilitas,remove_emoji,5690,164368,26374,0.995487938563287,0.9813548555842021
label__agreement_band__topic,0|unanimous|Disabilitas,full_normalize,5690,168720,26426,1.0218456451036564,0.9464185629413743
label__agreement_band__topic,0|unanimous|Disabilitas,existing_cleaner,5690,158900,24140,0.9623712245553045,0.9018420954302582
label__agreement_band__topic,0|unanimous|Jewish,raw,6697,276788,27329,1.0,1.0
label__agreement_band__topic,0|unanimous|Jewish,lowercase,6697,276788,27329,1.0,1.0
label__agreement_band__topic,0|unanimous|Jewish,leet_decode,6697,276735,27360,0.9998085177103053,0.9783014380328588
label__agreement_band__topic,0|unanimous|Jewish,collapse_repetition,6697,276788,27283,1.0,0.9934867722931684
label__agreement_band__topic,0|unanimous|Jewish,expand_emoji,6697,277794,27333,1.0036345506308078,0.9996706794979692
label__agreement_band__topic,0|unanimous|Jewish,expand_slang,6697,276831,27290,1.0001553535557899,0.9983899886567382
label__agreement_band__topic,0|unanimous|Jewish,keep_hashtag_content,6697,276655,27300,0.9995194878390682,0.9979874858209228
label__agreement_band__topic,0|unanimous|Jewish,remove_hashtag,6697,266517,25331,0.962892177406535,0.9268908485491603
label__agreement_band__topic,0|unanimous|Jewish,remove_url,6697,276170,27270,0.9977672442446927,0.9978411211533535
label__agreement_band__topic,0|unanimous|Jewish,remove_mention,6697,275455,26883,0.9951840397705103,0.9836803395660287
label__agreement_band__topic,0|unanimous|Jewish,remove_punctuation,6697,276788,27329,1.0,1.0
label__agreement_band__topic,0|unanimous|Jewish,remove_emoji,6697,275131,26784,0.9940134687919997,0.9733250393355044
label__agreement_band__topic,0|unanimous|Jewish,full_normalize,6697,277791,27231,1.0036237120106364,0.9702879724834425
label__agreement_band__topic,0|unanimous|Jewish,existing_cleaner,6697,264566,24782,0.9558434614217379,0.9068022979252809
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",raw,57,4084,1584,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",lowercase,57,4084,1584,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",leet_decode,57,4084,1584,1.0,0.9974747474747475
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",collapse_repetition,57,4084,1580,1.0,0.9943181818181818
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",expand_emoji,57,4106,1591,1.005386875612145,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",expand_slang,57,4088,1563,1.000979431929481,0.9816919191919192
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",keep_hashtag_content,57,4084,1584,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",remove_hashtag,57,4006,1538,0.9809010773751224,0.9709595959595959
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",remove_url,57,4081,1582,0.9992654260528894,0.9987373737373737
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",remove_mention,57,4074,1576,0.9975514201762977,0.9949494949494949
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",remove_punctuation,57,4084,1584,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",remove_emoji,57,4074,1581,0.9975514201762977,0.9949494949494949
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",full_normalize,57,4108,1563,1.0058765915768855,0.9696969696969697
label__agreement_band__topic,"0|unanimous|Jewish, Disabilitas",existing_cleaner,57,3993,1528,0.9777179236043095,0.9646464646464646
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",raw,152,10658,2362,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",lowercase,152,10658,2362,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",leet_decode,152,10658,2366,1.0,0.9944961896697714
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",collapse_repetition,152,10658,2361,1.0,0.9953429297205758
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",expand_emoji,152,10695,2369,1.003471570651154,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",expand_slang,152,10660,2352,1.0001876524676299,0.9944961896697714
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",keep_hashtag_content,152,10658,2362,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",remove_hashtag,152,10255,2241,0.9621880277725652,0.9487722269263336
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",remove_url,152,10618,2352,0.996246950647401,0.995766299745978
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",remove_mention,152,10590,2339,0.9936198161005817,0.9902624894157493
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",remove_punctuation,152,10658,2362,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",remove_emoji,152,10644,2363,0.9986864327265903,0.9961896697713802
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",full_normalize,152,10696,2360,1.003565396884969,0.9839119390347163
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya",existing_cleaner,152,10147,2207,0.952054794520548,0.9343776460626587
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",raw,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",lowercase,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",leet_decode,1,226,128,1.0,0.9921875
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",collapse_repetition,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",expand_emoji,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",expand_slang,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",keep_hashtag_content,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",remove_hashtag,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",remove_url,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",remove_mention,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",remove_punctuation,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",remove_emoji,1,226,128,1.0,1.0
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",full_normalize,1,226,128,1.0,0.9921875
label__agreement_band__topic,"0|unanimous|Jewish, Rohingya, Disabilitas",existing_cleaner,1,226,128,1.0,1.0
label__agreement_band__topic,0|unanimous|Kristen,raw,1199,94211,14263,1.0,1.0
label__agreement_band__topic,0|unanimous|Kristen,lowercase,1199,94220,14264,1.0000955302459373,0.9996494426137559
label__agreement_band__topic,0|unanimous|Kristen,leet_decode,1199,94200,14289,0.999883240810521,0.9724461894412115
label__agreement_band__topic,0|unanimous|Kristen,collapse_repetition,1199,94211,14234,1.0,0.9930589637523662
label__agreement_band__topic,0|unanimous|Kristen,expand_emoji,1199,94798,14266,1.0062306949294668,0.9996494426137559
label__agreement_band__topic,0|unanimous|Kristen,expand_slang,1199,94226,14233,1.000159217076562,0.9969852064783005
label__agreement_band__topic,0|unanimous|Kristen,keep_hashtag_content,1199,94149,14234,0.9993419027502096,0.9964944261375587
label__agreement_band__topic,0|unanimous|Kristen,remove_hashtag,1199,89711,12815,0.9522348770313446,0.8984785809437005
label__agreement_band__topic,0|unanimous|Kristen,remove_url,1199,93407,14157,0.9914659646962669,0.9925681834116244
label__agreement_band__topic,0|unanimous|Kristen,remove_mention,1199,92959,13841,0.9867106813429429,0.9704129566009956
label__agreement_band__topic,0|unanimous|Kristen,remove_punctuation,1199,94211,14263,1.0,1.0
label__agreement_band__topic,0|unanimous|Kristen,remove_emoji,1199,93672,14154,0.9942787997155321,0.9852064783004978
label__agreement_band__topic,0|unanimous|Kristen,full_normalize,1199,94756,14206,1.0057848871150927,0.9608076842179065
label__agreement_band__topic,0|unanimous|Kristen,existing_cleaner,1199,87664,12246,0.9305070533164918,0.8581644815256257
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",raw,1,51,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",lowercase,1,51,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",leet_decode,1,51,40,1.0,0.975
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",collapse_repetition,1,51,41,1.0,0.975
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",expand_emoji,1,53,41,1.0392156862745099,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",expand_slang,1,51,40,1.0,0.9
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",keep_hashtag_content,1,51,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",remove_hashtag,1,51,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",remove_url,1,47,36,0.9215686274509803,0.9
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",remove_mention,1,51,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",remove_punctuation,1,51,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",remove_emoji,1,51,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",full_normalize,1,53,41,1.0392156862745099,0.825
label__agreement_band__topic,"0|unanimous|Kristen, Disabilitas",existing_cleaner,1,47,36,0.9215686274509803,0.9
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",raw,107,6939,1980,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",lowercase,107,6939,1980,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",leet_decode,107,6939,1980,1.0,0.9797979797979798
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",collapse_repetition,107,6939,1979,1.0,0.997979797979798
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",expand_emoji,107,6953,1985,1.0020175817841188,0.998989898989899
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",expand_slang,107,6939,1964,1.0,0.990909090909091
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",keep_hashtag_content,107,6933,1975,0.9991353220925205,0.996969696969697
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",remove_hashtag,107,6755,1908,0.9734832108372964,0.9636363636363636
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",remove_url,107,6861,1959,0.988759187202767,0.9893939393939394
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",remove_mention,107,6849,1905,0.9870298313878081,0.9621212121212122
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",remove_punctuation,107,6939,1980,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",remove_emoji,107,6906,1963,0.995244271508863,0.9888888888888889
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",full_normalize,107,6951,1963,1.001729355814959,0.9661616161616161
label__agreement_band__topic,"0|unanimous|Kristen, Jewish",existing_cleaner,107,6588,1808,0.9494163424124513,0.9131313131313131
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",raw,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",lowercase,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",leet_decode,1,286,170,1.0,0.9883040935672515
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",collapse_repetition,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",expand_emoji,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",expand_slang,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",keep_hashtag_content,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",remove_hashtag,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",remove_url,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",remove_mention,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",remove_punctuation,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",remove_emoji,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",full_normalize,1,286,170,1.0,0.9883040935672515
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Disabilitas",existing_cleaner,1,286,171,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",raw,5,717,364,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",lowercase,5,717,364,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",leet_decode,5,717,364,1.0,0.9972527472527473
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",collapse_repetition,5,717,364,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",expand_emoji,5,717,364,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",expand_slang,5,717,364,1.0,0.9972527472527473
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",keep_hashtag_content,5,717,364,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",remove_hashtag,5,681,338,0.9497907949790795,0.9285714285714286
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",remove_url,5,717,364,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",remove_mention,5,715,363,0.99721059972106,0.9972527472527473
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",remove_punctuation,5,717,364,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",remove_emoji,5,704,357,0.9818688981868898,0.9697802197802198
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",full_normalize,5,717,364,1.0,0.9945054945054945
label__agreement_band__topic,"0|unanimous|Kristen, Jewish, Rohingya",existing_cleaner,5,679,336,0.9470013947001394,0.9230769230769231
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",raw,7,730,342,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",lowercase,7,730,342,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",leet_decode,7,730,342,1.0,0.9912280701754386
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",collapse_repetition,7,730,342,1.0,0.9941520467836257
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",expand_emoji,7,731,343,1.0013698630136987,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",expand_slang,7,730,341,1.0,0.9970760233918129
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",keep_hashtag_content,7,730,342,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",remove_hashtag,7,730,342,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",remove_url,7,700,333,0.958904109589041,0.9736842105263158
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",remove_mention,7,729,341,0.9986301369863013,0.9970760233918129
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",remove_punctuation,7,730,342,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",remove_emoji,7,730,342,1.0,0.9970760233918129
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",full_normalize,7,731,342,1.0013698630136987,0.9824561403508771
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+",existing_cleaner,7,699,332,0.9575342465753425,0.9707602339181286
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",raw,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",lowercase,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",leet_decode,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",collapse_repetition,1,408,127,1.0,1.0
