group,ngram,n,nontoxic_document_count,toxic_document_count,nontoxic_document_rate,toxic_document_rate
Jewish,di atas,2,51,10,0.006746031746031746,0.005787037037037037
Jewish,di bio,2,90,10,0.011904761904761904,0.005787037037037037
Jewish,di rumah,2,81,10,0.010714285714285714,0.005787037037037037
Jewish,di sana,2,52,10,0.0068783068783068784,0.005787037037037037
Jewish,di tanah,2,35,10,0.004629629629629629,0.005787037037037037
Jewish,di tepi,2,59,10,0.007804232804232804,0.005787037037037037
Jewish,dikutip dari,2,63,10,0.008333333333333333,0.005787037037037037
Jewish,dukungan terhadap,2,44,10,0.00582010582010582,0.005787037037037037
Jewish,hal itu,2,56,10,0.007407407407407408,0.005787037037037037
Jewish,ini di,2,28,10,0.003703703703703704,0.005787037037037037
Jewish,israel gaza,2,74,10,0.009788359788359789,0.005787037037037037
Jewish,israel hamas,2,124,10,0.0164021164021164,0.005787037037037037
Jewish,konflik israel,2,113,10,0.014947089947089947,0.005787037037037037
Jewish,menolak israel,2,23,10,0.0030423280423280425,0.005787037037037037
Jewish,menyatakan bahwa,2,45,10,0.005952380952380952,0.005787037037037037
Jewish,november 2023,2,79,10,0.01044973544973545,0.005787037037037037
Jewish,palestina dengan,2,40,10,0.005291005291005291,0.005787037037037037
Jewish,palestina palestine,2,32,10,0.004232804232804233,0.005787037037037037
Jewish,play store,2,41,10,0.005423280423280424,0.005787037037037037
Jewish,pm israel,2,68,10,0.008994708994708995,0.005787037037037037
Jewish,rs indonesia,2,102,10,0.013492063492063493,0.005787037037037037
Jewish,saudara saudara,2,37,10,0.004894179894179894,0.005787037037037037
Jewish,siapa yang,2,22,10,0.00291005291005291,0.005787037037037037
Jewish,tak akan,2,23,10,0.0030423280423280425,0.005787037037037037
Jewish,yang di,2,29,10,0.003835978835978836,0.005787037037037037
Jewish,yang pro,2,21,10,0.002777777777777778,0.005787037037037037
Jewish,yang sudah,2,41,10,0.005423280423280424,0.005787037037037037
Jewish,anak palestina,2,43,9,0.005687830687830688,0.005208333333333333
Jewish,app store,2,61,9,0.008068783068783069,0.005208333333333333
Jewish,baca selengkapnya,2,79,9,0.01044973544973545,0.005208333333333333
Jewish,bendera palestina,2,30,9,0.003968253968253968,0.005208333333333333
Jewish,berada di,2,99,9,0.013095238095238096,0.005208333333333333
Jewish,di kota,2,74,9,0.009788359788359789,0.005208333333333333
Jewish,di yerusalem,2,24,9,0.0031746031746031746,0.005208333333333333
Jewish,gaza israel,2,92,9,0.01216931216931217,0.005208333333333333
Jewish,gaza utara,2,72,9,0.009523809523809525,0.005208333333333333
Jewish,hamas dan,2,89,9,0.011772486772486773,0.005208333333333333
Jewish,israel terus,2,71,9,0.009391534391534392,0.005208333333333333
Jewish,israel tidak,2,54,9,0.007142857142857143,0.005208333333333333
Jewish,mengatakan bahwa,2,101,9,0.01335978835978836,0.005208333333333333
Jewish,mengeluarkan fatwa,2,23,9,0.0030423280423280425,0.005208333333333333
Jewish,mereka akan,2,20,9,0.0026455026455026454,0.005208333333333333
Jewish,mereka di,2,28,9,0.003703703703703704,0.005208333333333333
Jewish,palestina untuk,2,57,9,0.00753968253968254,0.005208333333333333
Jewish,pejuang palestina,2,40,9,0.005291005291005291,0.005208333333333333
Jewish,retno marsudi,2,38,9,0.0050264550264550265,0.005208333333333333
Jewish,sekarang di,2,38,9,0.0050264550264550265,0.005208333333333333
Jewish,selama ini,2,25,9,0.0033068783068783067,0.005208333333333333
Jewish,tidak memiliki,2,22,9,0.00291005291005291,0.005208333333333333
Jewish,yahudi di,2,40,9,0.005291005291005291,0.005208333333333333
Jewish,baca berita,2,69,8,0.009126984126984128,0.004629629629629629
Jewish,bantuan kemanusiaan,2,66,8,0.00873015873015873,0.004629629629629629
Jewish,benar benar,2,30,8,0.003968253968253968,0.004629629629629629
Jewish,berita selengkapnya,2,101,8,0.01335978835978836,0.004629629629629629
Jewish,besar besaran,2,65,8,0.008597883597883597,0.004629629629629629
Jewish,dalam perang,2,52,8,0.0068783068783068784,0.004629629629629629
Jewish,dan palestina,2,129,8,0.017063492063492062,0.004629629629629629
Jewish,dengan hamas,2,61,8,0.008068783068783069,0.004629629629629629
Jewish,dengan palestina,2,20,8,0.0026455026455026454,0.004629629629629629
Jewish,di media,2,56,8,0.007407407407407408,0.004629629629629629
Jewish,dilakukan israel,2,53,8,0.0070105820105820105,0.004629629629629629
Jewish,gal gadot,2,56,8,0.007407407407407408,0.004629629629629629
Jewish,hamas yang,2,55,8,0.007275132275132275,0.004629629629629629
Jewish,hukumnya haram,2,27,8,0.0035714285714285713,0.004629629629629629
Jewish,israel atas,2,38,8,0.0050264550264550265,0.004629629629629629
Jewish,israel atau,2,34,8,0.004497354497354497,0.004629629629629629
Jewish,israel karena,2,24,8,0.0031746031746031746,0.004629629629629629
Jewish,israel melakukan,2,44,8,0.00582010582010582,0.004629629629629629
Jewish,israel pada,2,133,8,0.017592592592592594,0.004629629629629629
Jewish,israel sejak,2,51,8,0.006746031746031746,0.004629629629629629
Jewish,israel sudah,2,35,8,0.004629629629629629,0.004629629629629629
Jewish,itu juga,2,26,8,0.0034391534391534392,0.004629629629629629
Jewish,jadi korban,2,24,8,0.0031746031746031746,0.004629629629629629
Jewish,kepada israel,2,45,8,0.005952380952380952,0.004629629629629629
Jewish,kita di,2,50,8,0.006613756613756613,0.004629629629629629
Jewish,kita semua,2,23,8,0.0030423280423280425,0.004629629629629629
Jewish,klik link,2,95,8,0.012566137566137565,0.004629629629629629
Jewish,konflik palestina,2,34,8,0.004497354497354497,0.004629629629629629
Jewish,link di,2,83,8,0.010978835978835979,0.004629629629629629
Jewish,mendukung agresi,2,32,8,0.004232804232804233,0.004629629629629629
Jewish,menlu retno,2,24,8,0.0031746031746031746,0.004629629629629629
Jewish,mereka yang,2,44,8,0.00582010582010582,0.004629629629629629
Jewish,negara yang,2,49,8,0.006481481481481481,0.004629629629629629
Jewish,palestina dari,2,61,8,0.008068783068783069,0.004629629629629629
Jewish,palestina ini,2,27,8,0.0035714285714285713,0.004629629629629629
Jewish,para pejuang,2,26,8,0.0034391534391534392,0.004629629629629629
Jewish,pemerintah israel,2,79,8,0.01044973544973545,0.004629629629629629
Jewish,pendudukan israel,2,58,8,0.007671957671957672,0.004629629629629629
Jewish,pertahanan israel,2,60,8,0.007936507936507936,0.004629629629629629
Jewish,pihak yang,2,31,8,0.0041005291005291,0.004629629629629629
Jewish,produk dari,2,31,8,0.0041005291005291,0.004629629629629629
Jewish,sakit di,2,73,8,0.009656084656084656,0.004629629629629629
Jewish,sakit indonesia,2,68,8,0.008994708994708995,0.004629629629629629
Jewish,saudara kita,2,51,8,0.006746031746031746,0.004629629629629629
Jewish,see you,2,57,8,0.00753968253968254,0.004629629629629629
Jewish,selain itu,2,43,8,0.005687830687830688,0.004629629629629629
Jewish,tak ada,2,33,8,0.004365079365079365,0.004629629629629629
Jewish,terhadap israel,2,86,8,0.011375661375661376,0.004629629629629629
Jewish,tinggal di,2,40,8,0.005291005291005291,0.004629629629629629
Jewish,untuk menghentikan,2,44,8,0.00582010582010582,0.004629629629629629
Jewish,untuk palestina,2,71,8,0.009391534391534392,0.004629629629629629
Jewish,video ini,2,27,8,0.0035714285714285713,0.004629629629629629
Jewish,yang merupakan,2,38,8,0.0050264550264550265,0.004629629629629629
Jewish,yang paling,2,39,8,0.005158730158730159,0.004629629629629629
Jewish,yang tak,2,33,8,0.004365079365079365,0.004629629629629629
Jewish,10 oktober,2,48,7,0.006349206349206349,0.004050925925925926
Jewish,al jazeera,2,56,7,0.007407407407407408,0.004050925925925926
Jewish,bertanggung jawab,2,35,7,0.004629629629629629,0.004050925925925926
Jewish,breaking news,2,30,7,0.003968253968253968,0.004050925925925926
Jewish,cnn indonesia,2,20,7,0.0026455026455026454,0.004050925925925926
Jewish,dalam pertempuran,2,29,7,0.003835978835978836,0.004050925925925926
Jewish,dari gaza,2,58,7,0.007671957671957672,0.004050925925925926
Jewish,dari produsen,2,20,7,0.0026455026455026454,0.004050925925925926
Jewish,di antara,2,40,7,0.005291005291005291,0.004050925925925926
Jewish,di balik,2,29,7,0.003835978835978836,0.004050925925925926
Jewish,di kamp,2,34,7,0.004497354497354497,0.004050925925925926
Jewish,di mana,2,56,7,0.007407407407407408,0.004050925925925926
Jewish,di negara,2,26,7,0.0034391534391534392,0.004050925925925926
Jewish,di tengah,2,88,7,0.01164021164021164,0.004050925925925926
Jewish,gaza hamas,2,63,7,0.008333333333333333,0.004050925925925926
Jewish,hamas palestina,2,80,7,0.010582010582010581,0.004050925925925926
Jewish,hanya di,2,29,7,0.003835978835978836,0.004050925925925926
Jewish,hubungan diplomatik,2,45,7,0.005952380952380952,0.004050925925925926
Jewish,israel harus,2,29,7,0.003835978835978836,0.004050925925925926
Jewish,israel palestine,2,46,7,0.006084656084656085,0.004050925925925926
Jewish,israel saat,2,52,7,0.0068783068783068784,0.004050925925925926
Jewish,israel tapi,2,21,7,0.002777777777777778,0.004050925925925926
Jewish,kamp pengungsi,2,52,7,0.0068783068783068784,0.004050925925925926
Jewish,ke indonesia,2,21,7,0.002777777777777778,0.004050925925925926
Jewish,korban jiwa,2,48,7,0.006349206349206349,0.004050925925925926
Jewish,majelis ulama,2,45,7,0.005952380952380952,0.004050925925925926
Jewish,media sosial,2,81,7,0.010714285714285714,0.004050925925925926
Jewish,melakukan serangan,2,57,7,0.00753968253968254,0.004050925925925926
Jewish,membela palestina,2,31,7,0.0041005291005291,0.004050925925925926
Jewish,menarik lainnya,2,43,7,0.005687830687830688,0.004050925925925926
Jewish,niam sholeh,2,20,7,0.0026455026455026454,0.004050925925925926
Jewish,orang tewas,2,64,7,0.008465608465608466,0.004050925925925926
Jewish,palestina hamas,2,88,7,0.01164021164021164,0.004050925925925926
Jewish,perang dan,2,24,7,0.0031746031746031746,0.004050925925925926
Jewish,perang di,2,68,7,0.008994708994708995,0.004050925925925926
Jewish,perang yang,2,38,7,0.0050264550264550265,0.004050925925925926
Jewish,perjuangan palestina,2,33,7,0.004365079365079365,0.004050925925925926
Jewish,piala dunia,2,39,7,0.005158730158730159,0.004050925925925926
Jewish,produk pro,2,42,7,0.005555555555555556,0.004050925925925926
Jewish,produsen yang,2,21,7,0.002777777777777778,0.004050925925925926
Jewish,semua orang,2,34,7,0.004497354497354497,0.004050925925925926
Jewish,serangan hamas,2,108,7,0.014285714285714285,0.004050925925925926
Jewish,setiap hari,2,29,7,0.003835978835978836,0.004050925925925926
Jewish,sipil yang,2,28,7,0.003703703703703704,0.004050925925925926
Jewish,telah melakukan,2,22,7,0.00291005291005291,0.004050925925925926
Jewish,terafiliasi dengan,2,30,7,0.003968253968253968,0.004050925925925926
Jewish,tidak bisa,2,57,7,0.00753968253968254,0.004050925925925926
Jewish,tidak dapat,2,32,7,0.004232804232804233,0.004050925925925926
Jewish,ulama indonesia,2,46,7,0.006084656084656085,0.004050925925925926
Jewish,yang bisa,2,32,7,0.004232804232804233,0.004050925925925926
Jewish,yang dukung,2,28,7,0.003703703703703704,0.004050925925925926
Jewish,yang secara,2,29,7,0.003835978835978836,0.004050925925925926
Jewish,yang terafiliasi,2,28,7,0.003703703703703704,0.004050925925925926
Jewish,yang terluka,2,20,7,0.0026455026455026454,0.004050925925925926
Jewish,abu janda,2,21,6,0.002777777777777778,0.003472222222222222
Jewish,akan terus,2,43,6,0.005687830687830688,0.003472222222222222
Jewish,al ahli,2,42,6,0.005555555555555556,0.003472222222222222
Jewish,al aqsha,2,21,6,0.002777777777777778,0.003472222222222222
Jewish,al shifa,2,91,6,0.012037037037037037,0.003472222222222222
Jewish,baru saja,2,25,6,0.0033068783068783067,0.003472222222222222
Jewish,belum ada,2,22,6,0.00291005291005291,0.003472222222222222
Jewish,cnbc indonesia,2,24,6,0.0031746031746031746,0.003472222222222222
Jewish,dalam video,2,28,6,0.003703703703703704,0.003472222222222222
Jewish,dan kejahatan,2,21,6,0.002777777777777778,0.003472222222222222
Jewish,dan mendukung,2,26,6,0.0034391534391534392,0.003472222222222222
Jewish,di berbagai,2,23,6,0.0030423280423280425,0.003472222222222222
Jewish,di luar,2,24,6,0.0031746031746031746,0.003472222222222222
Jewish,di perbatasan,2,32,6,0.004232804232804233,0.003472222222222222
Jewish,di utara,2,22,6,0.00291005291005291,0.003472222222222222
Jewish,duta besar,2,51,6,0.006746031746031746,0.003472222222222222
Jewish,elon musk,2,30,6,0.003968253968253968,0.003472222222222222
Jewish,google play,2,50,6,0.006613756613756613,0.003472222222222222
Jewish,hal tersebut,2,35,6,0.004629629629629629,0.003472222222222222
Jewish,hal yang,2,29,6,0.003835978835978836,0.003472222222222222
Jewish,hubungan dengan,2,41,6,0.005423280423280424,0.003472222222222222
Jewish,indonesia tidak,2,30,6,0.003968253968253968,0.003472222222222222
Jewish,ini juga,2,25,6,0.0033068783068783067,0.003472222222222222
Jewish,ini tidak,2,22,6,0.00291005291005291,0.003472222222222222
Jewish,israel idf,2,35,6,0.004629629629629629,0.003472222222222222
Jewish,israel tak,2,39,6,0.005158730158730159,0.003472222222222222
Jewish,itu israel,2,24,6,0.0031746031746031746,0.003472222222222222
Jewish,jangan lupa,2,34,6,0.004497354497354497,0.003472222222222222
Jewish,juru bicara,2,76,6,0.010052910052910053,0.003472222222222222
Jewish,juta warga,2,21,6,0.002777777777777778,0.003472222222222222
Jewish,kekejaman israel,2,40,6,0.005291005291005291,0.003472222222222222
Jewish,kristen di,2,21,6,0.002777777777777778,0.003472222222222222
Jewish,luar biasa,2,44,6,0.00582010582010582,0.003472222222222222
Jewish,masih ada,2,21,6,0.002777777777777778,0.003472222222222222
Jewish,mendukung kemerdekaan,2,20,6,0.0026455026455026454,0.003472222222222222
Jewish,menegaskan bahwa,2,38,6,0.0050264550264550265,0.003472222222222222
Jewish,negara lain,2,39,6,0.005158730158730159,0.003472222222222222
Jewish,negara tersebut,2,27,6,0.0035714285714285713,0.003472222222222222
Jewish,oleh hamas,2,50,6,0.006613756613756613,0.003472222222222222
Jewish,orang di,2,39,6,0.005158730158730159,0.003472222222222222
Jewish,palestina gaza,2,46,6,0.006084656084656085,0.003472222222222222
Jewish,palestina karena,2,20,6,0.0026455026455026454,0.003472222222222222
Jewish,pejuang hamas,2,60,6,0.007936507936507936,0.003472222222222222
Jewish,penjahat perang,2,20,6,0.0026455026455026454,0.003472222222222222
Jewish,perempuan dan,2,30,6,0.003968253968253968,0.003472222222222222
Jewish,pro palestina,2,34,6,0.004497354497354497,0.003472222222222222
Jewish,produk produk,2,51,6,0.006746031746031746,0.003472222222222222
Jewish,republik indonesia,2,23,6,0.0030423280423280425,0.003472222222222222
Jewish,rezim zionis,2,22,6,0.00291005291005291,0.003472222222222222
Jewish,sedang berlangsung,2,28,6,0.003703703703703704,0.003472222222222222
Jewish,sejauh ini,2,23,6,0.0030423280423280425,0.003472222222222222
Jewish,serangan di,2,39,6,0.005158730158730159,0.003472222222222222
Jewish,serikat as,2,40,6,0.005291005291005291,0.003472222222222222
Jewish,simak berita,2,59,6,0.007804232804232804,0.003472222222222222
Jewish,simak selengkapnya,2,39,6,0.005158730158730159,0.003472222222222222
Jewish,store dan,2,21,6,0.002777777777777778,0.003472222222222222
Jewish,tank israel,2,44,6,0.00582010582010582,0.003472222222222222
Jewish,tidak langsung,2,22,6,0.00291005291005291,0.003472222222222222
Jewish,tidak pernah,2,22,6,0.00291005291005291,0.003472222222222222
Jewish,timnas israel,2,22,6,0.00291005291005291,0.003472222222222222
Jewish,tindakan israel,2,29,6,0.003835978835978836,0.003472222222222222
Jewish,u 20,2,53,6,0.0070105820105820105,0.003472222222222222
Jewish,umat kristen,2,22,6,0.00291005291005291,0.003472222222222222
Jewish,yang harus,2,25,6,0.0033068783068783067,0.003472222222222222
Jewish,yang mereka,2,21,6,0.002777777777777778,0.003472222222222222
Jewish,000 orang,2,37,5,0.004894179894179894,0.0028935185185185184
Jewish,7 10,2,45,5,0.005952380952380952,0.0028935185185185184
Jewish,agar israel,2,20,5,0.0026455026455026454,0.0028935185185185184
Jewish,agresi militer,2,33,5,0.004365079365079365,0.0028935185185185184
Jewish,akan ada,2,33,5,0.004365079365079365,0.0028935185185185184
Jewish,aksi bela,2,29,5,0.003835978835978836,0.0028935185185185184
Jewish,al qur,2,20,5,0.0026455026455026454,0.0028935185185185184
Jewish,as joe,2,21,5,0.002777777777777778,0.0028935185185185184
Jewish,atas serangan,2,46,5,0.006084656084656085,0.0028935185185185184
Jewish,bahwa mereka,2,36,5,0.004761904761904762,0.0028935185185185184
Jewish,bantuan ke,2,23,5,0.0030423280423280425,0.0028935185185185184
Jewish,baru ini,2,28,5,0.003703703703703704,0.0028935185185185184
Jewish,bawah tanah,2,24,5,0.0031746031746031746,0.0028935185185185184
Jewish,dalam beberapa,2,38,5,0.0050264550264550265,0.0028935185185185184
Jewish,dalam sebuah,2,57,5,0.00753968253968254,0.0028935185185185184
Jewish,dan hamas,2,84,5,0.011111111111111112,0.0028935185185185184
Jewish,dan juga,2,23,5,0.0030423280423280425,0.0028935185185185184
Jewish,dari berbagai,2,35,5,0.004629629629629629,0.0028935185185185184
Jewish,datang ke,2,20,5,0.0026455026455026454,0.0028935185185185184
Jewish,di depan,2,47,5,0.006216931216931217,0.0028935185185185184
Jewish,di ig,2,22,5,0.00291005291005291,0.0028935185185185184
Jewish,di kawasan,2,29,5,0.003835978835978836,0.0028935185185185184
Jewish,di pbb,2,22,5,0.00291005291005291,0.0028935185185185184
Jewish,di sekitar,2,31,5,0.0041005291005291,0.0028935185185185184
Jewish,diplomatik dengan,2,36,5,0.004761904761904762,0.0028935185185185184
Jewish,dunia u,2,25,5,0.0033068783068783067,0.0028935185185185184
Jewish,empat hari,2,20,5,0.0026455026455026454,0.0028935185185185184
Jewish,foto ap,2,22,5,0.00291005291005291,0.0028935185185185184
Jewish,gaza adalah,2,22,5,0.00291005291005291,0.0028935185185185184
Jewish,gaza dengan,2,43,5,0.005687830687830688,0.0028935185185185184
Jewish,gaza palestine,2,27,5,0.0035714285714285713,0.0028935185185185184
Jewish,genosida israel,2,28,5,0.003703703703703704,0.0028935185185185184
Jewish,hamas di,2,121,5,0.016005291005291005,0.0028935185185185184
Jewish,hamas gaza,2,41,5,0.005423280423280424,0.0028935185185185184
Jewish,hukum internasional,2,42,5,0.005555555555555556,0.0028935185185185184
Jewish,in 2025,2,56,5,0.007407407407407408,0.0028935185185185184
Jewish,indonesia mui,2,38,5,0.0050264550264550265,0.0028935185185185184
Jewish,indonesia untuk,2,28,5,0.003703703703703704,0.0028935185185185184
Jewish,ini akan,2,29,5,0.003835978835978836,0.0028935185185185184
Jewish,ini israel,2,20,5,0.0026455026455026454,0.0028935185185185184
Jewish,israel masih,2,28,5,0.003703703703703704,0.0028935185185185184
Jewish,israel vs,2,78,5,0.010317460317460317,0.0028935185185185184
Jewish,jawab atas,2,26,5,0.0034391534391534392,0.0028935185185185184
Jewish,kami akan,2,32,5,0.004232804232804233,0.0028935185185185184
Jewish,kami tidak,2,33,5,0.004365079365079365,0.0028935185185185184
Jewish,karena tidak,2,21,5,0.002777777777777778,0.0028935185185185184
Jewish,karni ilyas,2,81,5,0.010714285714285714,0.0028935185185185184
Jewish,ketua mui,2,22,5,0.00291005291005291,0.0028935185185185184
Jewish,kita tidak,2,22,5,0.00291005291005291,0.0028935185185185184
Jewish,konflik yang,2,25,5,0.0033068783068783067,0.0028935185185185184
Jewish,korban tewas,2,59,5,0.007804232804232804,0.0028935185185185184
Jewish,mahkamah internasional,2,20,5,0.0026455026455026454,0.0028935185185185184
Jewish,majelis umum,2,20,5,0.0026455026455026454,0.0028935185185185184
Jewish,mari kita,2,43,5,0.005687830687830688,0.0028935185185185184
Jewish,masa depan,2,20,5,0.0026455026455026454,0.0028935185185185184
Jewish,media israel,2,23,5,0.0030423280423280425,0.0028935185185185184
Jewish,melancarkan serangan,2,58,5,0.007671957671957672,0.0028935185185185184
Jewish,melawan hamas,2,23,5,0.0030423280423280425,0.0028935185185185184
Jewish,memiliki hubungan,2,20,5,0.0026455026455026454,0.0028935185185185184
Jewish,mengutuk keras,2,25,5,0.0033068783068783067,0.0028935185185185184
Jewish,mereka adalah,2,21,5,0.002777777777777778,0.0028935185185185184
Jewish,newsone cariberitaditvone,2,53,5,0.0070105820105820105,0.0028935185185185184
Jewish,oktober lalu,2,47,5,0.006216931216931217,0.0028935185185185184
Jewish,palestina dalam,2,31,5,0.0041005291005291,0.0028935185185185184
Jewish,palestina termasuk,2,24,5,0.0031746031746031746,0.0028935185185185184
Jewish,perang dengan,2,33,5,0.004365079365079365,0.0028935185185185184
Jewish,presiden amerika,2,23,5,0.0030423280423280425,0.0028935185185185184
Jewish,qur an,2,22,5,0.00291005291005291,0.0028935185185185184
Jewish,rs al,2,65,5,0.008597883597883597,0.0028935185185185184
Jewish,sakit al,2,89,5,0.011772486772486773,0.0028935185185185184
Jewish,satu satunya,2,27,5,0.0035714285714285713,0.0028935185185185184
Jewish,saw x,2,61,5,0.008068783068783069,0.0028935185185185184
Jewish,sebagai bentuk,2,50,5,0.006613756613756613,0.0028935185185185184
Jewish,sejak 7,2,53,5,0.0070105820105820105,0.0028935185185185184
Jewish,seperti yang,2,22,5,0.00291005291005291,0.0028935185185185184
Jewish,serangan darat,2,67,5,0.008862433862433862,0.0028935185185185184
Jewish,serangan terhadap,2,37,5,0.004894179894179894,0.0028935185185185184
Jewish,tahun 2023,2,30,5,0.003968253968253968,0.0028935185185185184
Jewish,tersebut tidak,2,23,5,0.0030423280423280425,0.0028935185185185184
Jewish,tewas dan,2,47,5,0.006216931216931217,0.0028935185185185184
Jewish,tiba di,2,25,5,0.0033068783068783067,0.0028935185185185184
Jewish,tidak boleh,2,24,5,0.0031746031746031746,0.0028935185185185184
Jewish,tolak israel,2,43,5,0.005687830687830688,0.0028935185185185184
Jewish,undang undang,2,20,5,0.0026455026455026454,0.0028935185185185184
Jewish,untuk israel,2,60,5,0.007936507936507936,0.0028935185185185184
Jewish,untuk melakukan,2,24,5,0.0031746031746031746,0.0028935185185185184
Jewish,untuk mendukung,2,28,5,0.003703703703703704,0.0028935185185185184
Jewish,waktu setempat,2,50,5,0.006613756613756613,0.0028935185185185184
Jewish,wilayah palestina,2,43,5,0.005687830687830688,0.0028935185185185184
Jewish,yang belum,2,25,5,0.0033068783068783067,0.0028935185185185184
Jewish,you in,2,56,5,0.007407407407407408,0.0028935185185185184
Jewish,4 hari,2,22,4,0.00291005291005291,0.0023148148148148147
Jewish,83 tahun,2,22,4,0.00291005291005291,0.0023148148148148147
Jewish,a humanitarian,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,al quds,2,33,4,0.004365079365079365,0.0023148148148148147
Jewish,bagi israel,2,30,4,0.003968253968253968,0.0023148148148148147
Jewish,bahan bakar,2,43,4,0.005687830687830688,0.0023148148148148147
Jewish,baru baru,2,27,4,0.0035714285714285713,0.0023148148148148147
Jewish,beberapa hari,2,36,4,0.004761904761904762,0.0023148148148148147
Jewish,bella hadid,2,40,4,0.005291005291005291,0.0023148148148148147
Jewish,berasal dari,2,25,4,0.0033068783068783067,0.0023148148148148147
Jewish,berita menarik,2,35,4,0.004629629629629629,0.0023148148148148147
Jewish,bom israel,2,36,4,0.004761904761904762,0.0023148148148148147
Jewish,congratulations jin,2,27,4,0.0035714285714285713,0.0023148148148148147
Jewish,dan negara,2,28,4,0.003703703703703704,0.0023148148148148147
Jewish,dari politik,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,di bawah,2,67,4,0.008862433862433862,0.0023148148148148147
Jewish,di daerah,2,33,4,0.004365079365079365,0.0023148148148148147
Jewish,di google,2,58,4,0.007671957671957672,0.0023148148148148147
Jewish,di jalan,2,21,4,0.002777777777777778,0.0023148148148148147
Jewish,di kantor,2,22,4,0.00291005291005291,0.0023148148148148147
Jewish,di lebanon,2,30,4,0.003968253968253968,0.0023148148148148147
Jewish,di masa,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,di seluruh,2,64,4,0.008465608465608466,0.0023148148148148147
Jewish,di timur,2,39,4,0.005158730158730159,0.0023148148148148147
Jewish,dukungan kepada,2,20,4,0.0026455026455026454,0.0023148148148148147
Jewish,fosfor putih,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,ganjar mahfud,2,45,4,0.005952380952380952,0.0023148148148148147
Jewish,gaza ini,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,gaza ke,2,28,4,0.003703703703703704,0.0023148148148148147
Jewish,gaza sebagai,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,gaza untuk,2,42,4,0.005555555555555556,0.0023148148148148147
Jewish,genosida di,2,25,4,0.0033068783068783067,0.0023148148148148147
Jewish,hamas israel,2,101,4,0.01335978835978836,0.0023148148148148147
Jewish,hamas ke,2,44,4,0.00582010582010582,0.0023148148148148147
Jewish,hamas pada,2,28,4,0.003703703703703704,0.0023148148148148147
Jewish,hingga saat,2,30,4,0.003968253968253968,0.0023148148148148147
Jewish,hukum dukungan,2,20,4,0.0026455026455026454,0.0023148148148148147
Jewish,humanitarian duty,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,ia juga,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,israel selama,2,28,4,0.003703703703703704,0.0023148148148148147
Jewish,israel serang,2,50,4,0.006613756613756613,0.0023148148148148147
Jewish,israel serta,2,28,4,0.003703703703703704,0.0023148148148148147
Jewish,israel setelah,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,its a,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,itu terjadi,2,25,4,0.0033068783068783067,0.0023148148148148147
Jewish,itu tidak,2,21,4,0.002777777777777778,0.0023148148148148147
Jewish,jet tempur,2,22,4,0.00291005291005291,0.0023148148148148147
Jewish,kapal induk,2,26,4,0.0034391534391534392,0.0023148148148148147
Jewish,ke wilayah,2,59,4,0.007804232804232804,0.0023148148148148147
Jewish,kelompok militan,2,36,4,0.004761904761904762,0.0023148148148148147
Jewish,ketika israel,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,kita harus,2,20,4,0.0026455026455026454,0.0023148148148148147
Jewish,konflik di,2,22,4,0.00291005291005291,0.0023148148148148147
Jewish,konflik ini,2,25,4,0.0033068783068783067,0.0023148148148148147
Jewish,kutuk serangan,2,30,4,0.003968253968253968,0.0023148148148148147
Jewish,luka luka,2,52,4,0.0068783068783068784,0.0023148148148148147
Jewish,mahfud md,2,20,4,0.0026455026455026454,0.0023148148148148147
Jewish,mahkamah keluarga,2,29,4,0.003835978835978836,0.0023148148148148147
Jewish,masuk ke,2,54,4,0.007142857142857143,0.0023148148148148147
Jewish,melanggar hukum,2,32,4,0.004232804232804233,0.0023148148148148147
Jewish,mendukung perjuangan,2,25,4,0.0033068783068783067,0.0023148148148148147
Jewish,meninggal dunia,2,30,4,0.003968253968253968,0.0023148148148148147
Jewish,menjadi korban,2,30,4,0.003968253968253968,0.0023148148148148147
Jewish,menteri benjamin,2,32,4,0.004232804232804233,0.0023148148148148147
Jewish,menteri pertahanan,2,28,4,0.003703703703703704,0.0023148148148148147
Jewish,menteri pm,2,23,4,0.0030423280423280425,0.0023148148148148147
Jewish,mereka dan,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,mereka juga,2,27,4,0.0035714285714285713,0.0023148148148148147
Jewish,mui bidang,2,25,4,0.0033068783068783067,0.0023148148148148147
Jewish,new york,2,33,4,0.004365079365079365,0.0023148148148148147
Jewish,nomor 83,2,21,4,0.002777777777777778,0.0023148148148148147
Jewish,operasi darat,2,20,4,0.0026455026455026454,0.0023148148148148147
Jewish,pada rabu,2,56,4,0.007407407407407408,0.0023148148148148147
Jewish,pada selasa,2,45,4,0.005952380952380952,0.0023148148148148147
