subset,token,label,document_count,document_rate,log_odds
all,hadiri,0,27,0.001104158998895841,1.0979707029739383
all,hamid,0,27,0.001104158998895841,1.0979707029739383
all,hsbc,0,27,0.001104158998895841,1.0979707029739383
all,infoterkini,0,27,0.001104158998895841,1.0979707029739383
all,konvoi,0,27,0.001104158998895841,1.0979707029739383
all,kretek,0,27,0.001104158998895841,1.0979707029739383
all,lestari,0,27,0.001104158998895841,1.0979707029739383
all,misa,0,27,0.001104158998895841,1.0979707029739383
all,mlbb,0,27,0.001104158998895841,1.0979707029739383
all,samsung,0,27,0.001104158998895841,1.0979707029739383
all,santoso,0,27,0.001104158998895841,1.0979707029739383
all,seventeen,0,27,0.001104158998895841,1.0979707029739383
all,nu,1,28,0.007008760951188986,1.0971398486794066
all,jaya,0,100,0.0040894777736883,1.0966505952289054
all,petugas,0,100,0.0040894777736883,1.0966505952289054
all,quran,1,27,0.006758448060075094,1.0960378450048165
all,penjajah,1,94,0.023529411764705882,1.0953021565330197
all,selamat,0,741,0.030303030303030304,1.0918335700575363
all,islam,1,248,0.06207759699624531,1.0915486331048898
all,berkumpul,0,45,0.001840264998159735,1.0911582011666476
all,jimin,0,45,0.001840264998159735,1.0911582011666476
all,kedokteran,0,45,0.001840264998159735,1.0911582011666476
all,merilis,0,45,0.001840264998159735,1.0911582011666476
all,tren,0,45,0.001840264998159735,1.0911582011666476
all,orang2,1,34,0.00851063829787234,1.0885047947782258
all,60,0,63,0.002576370997423629,1.088500826287604
all,harian,0,63,0.002576370997423629,1.088500826287604
all,terdiri,0,63,0.002576370997423629,1.088500826287604
all,tersedia,0,63,0.002576370997423629,1.088500826287604
all,tanggal,0,261,0.010673536989326464,1.087901599020851
all,dapatkan,0,81,0.003312476996687523,1.08723727605297
all,v,0,81,0.003312476996687523,1.08723727605297
all,lu,1,111,0.02778473091364205,1.0867328214215664
all,jgn,1,31,0.007759699624530663,1.084669369181647
all,putusan,1,29,0.007259073842302879,1.0817447027733496
all,demo,1,28,0.007008760951188986,1.080149298359069
all,turut,0,134,0.005479900216742322,1.0787979011925797
all,makanya,1,27,0.006758448060075094,1.0784525467077561
all,hanyalah,1,16,0.004005006257822278,1.0766268670579213
all,katakan,1,16,0.004005006257822278,1.0766268670579213
all,titik,0,98,0.004007688218214534,1.0764672955604027
all,park,0,62,0.002535476219686746,1.0725864784022683
all,pengiriman,0,62,0.002535476219686746,1.0725864784022683
all,seakan,1,14,0.003504380475594493,1.0703091166536172
all,camp,0,44,0.001799370220422852,1.0688940958867044
all,cup,0,44,0.001799370220422852,1.0688940958867044
all,ketik,0,44,0.001799370220422852,1.0688940958867044
all,khawatir,0,44,0.001799370220422852,1.0688940958867044
all,respons,0,44,0.001799370220422852,1.0688940958867044
all,rights,0,44,0.001799370220422852,1.0688940958867044
all,washington,0,44,0.001799370220422852,1.0688940958867044
all,palestinegenocide,1,13,0.003254067584480601,1.0665035039161028
all,pembunuhan,1,29,0.007259073842302879,1.0655743237952475
all,bukanlah,1,21,0.005256570713391739,1.0653730874370908
all,50,0,185,0.007565533881323355,1.0651631866384887
all,150,0,79,0.003230687441213757,1.0623092211347214
all,pidana,0,79,0.003230687441213757,1.0623092211347214
all,bbm,1,12,0.003003754693366708,1.0621326283141563
all,nasrani,1,12,0.003003754693366708,1.0621326283141563
all,ك,1,12,0.003003754693366708,1.0621326283141563
all,2015,0,26,0.001063264221158958,1.0608884929876106
all,94,0,26,0.001063264221158958,1.0608884929876106
all,apriyani,0,26,0.001063264221158958,1.0608884929876106
all,berbahasa,0,26,0.001063264221158958,1.0608884929876106
all,bocorantogelchina,0,26,0.001063264221158958,1.0608884929876106
all,dada,0,26,0.001063264221158958,1.0608884929876106
all,dance,0,26,0.001063264221158958,1.0608884929876106
all,deni,0,26,0.001063264221158958,1.0608884929876106
all,departemen,0,26,0.001063264221158958,1.0608884929876106
all,fitri,0,26,0.001063264221158958,1.0608884929876106
all,hongkong,0,26,0.001063264221158958,1.0608884929876106
all,hub,0,26,0.001063264221158958,1.0608884929876106
all,infografik,0,26,0.001063264221158958,1.0608884929876106
all,kewajiban,0,26,0.001063264221158958,1.0608884929876106
all,marapi,0,26,0.001063264221158958,1.0608884929876106
all,memperluas,0,26,0.001063264221158958,1.0608884929876106
all,meningkatnya,0,26,0.001063264221158958,1.0608884929876106
all,mulus,0,26,0.001063264221158958,1.0608884929876106
all,nyatanya,0,26,0.001063264221158958,1.0608884929876106
all,r16,0,26,0.001063264221158958,1.0608884929876106
all,raih,0,26,0.001063264221158958,1.0608884929876106
all,ratu,0,26,0.001063264221158958,1.0608884929876106
all,rayuan,0,26,0.001063264221158958,1.0608884929876106
all,sarana,0,26,0.001063264221158958,1.0608884929876106
all,susu,0,26,0.001063264221158958,1.0608884929876106
all,yunus,0,26,0.001063264221158958,1.0608884929876106
all,mendesak,0,114,0.004662004662004662,1.0603380108276899
all,kuburan,1,19,0.004755944931163955,1.0594142991207929
all,melainkan,1,26,0.006508135168961202,1.0587446206902293
all,rohingya,0,1170,0.04784688995215311,1.058610677605049
all,katolik,0,564,0.023064654643602012,1.0583887356895043
all,36,0,61,0.002494581441949863,1.0564160994241665
all,sandera,0,96,0.003925898662740768,1.0558716421230823
all,yahudi,1,319,0.07984981226533167,1.0546021733621485
all,haji,1,10,0.0025031289111389237,1.051070456370147
all,proses,0,182,0.007442849548112706,1.048734868219074
all,brilliant,0,43,0.001758475442685969,1.0461248779922643
all,dicolok,0,43,0.001758475442685969,1.0461248779922643
all,imbas,0,43,0.001758475442685969,1.0461248779922643
all,kong,0,43,0.001758475442685969,1.0461248779922643
all,layar,0,43,0.001758475442685969,1.0461248779922643
all,pertanian,0,43,0.001758475442685969,1.0461248779922643
all,popular,0,43,0.001758475442685969,1.0461248779922643
all,apaan,1,9,0.0022528160200250315,1.0439084009853519
all,faham,1,9,0.0022528160200250315,1.0439084009853519
all,ق,1,9,0.0022528160200250315,1.0439084009853519
all,dimulai,0,112,0.004580215106530896,1.0426342418970433
all,pertandingan,0,112,0.004580215106530896,1.0426342418970433
all,pihaknya,0,146,0.005970637549584918,1.039338788370139
all,berbuat,1,14,0.003504380475594493,1.0380073094245392
all,sholat,1,14,0.003504380475594493,1.0380073094245392
all,november,0,401,0.016398805872490083,1.0373637904121547
all,semarang,0,77,0.003148897885739991,1.036748086234708
all,golongan,1,19,0.004755944931163955,1.0355626869664756
all,selengkapnya,0,666,0.027235921972764077,1.0319390311565302
all,dakwah,1,18,0.004505632040050063,1.0309515347274405
all,sadar,1,37,0.009261576971214018,1.0290918908367055
all,muka,1,27,0.006758448060075094,1.0274711534544338
all,keamanan,0,212,0.008669692880219196,1.027308133419829
all,senin,0,430,0.01758475442685969,1.0261283851129006
all,mrk,1,17,0.00425531914893617,1.025855952317803
all,kau,1,40,0.010012515644555695,1.0250834881977928
all,min,0,127,0.005193636772584141,1.0250622733006483
all,diem,1,12,0.003003754693366708,1.0250504183278288
all,bela,1,65,0.016270337922403004,1.0239334951994288
all,sobat,0,76,0.003108003108003108,1.0237198684327955
all,sebanyak,0,228,0.009324009324009324,1.0233504902932293
all,dilihat,0,59,0.002412791886476097,1.0232732481087712
all,kualitas,0,59,0.002412791886476097,1.0232732481087712
all,out,0,59,0.002412791886476097,1.0232732481087712
all,tenggara,0,59,0.002412791886476097,1.0232732481087712
all,2021,0,42,0.001717580664949086,1.0228270506893242
all,berkualitas,0,42,0.001717580664949086,1.0228270506893242
all,cv,0,42,0.001717580664949086,1.0228270506893242
all,ditetapkan,0,42,0.001717580664949086,1.0228270506893242
all,gol,0,42,0.001717580664949086,1.0228270506893242
all,hidayat,0,42,0.001717580664949086,1.0228270506893242
all,jelasnya,0,42,0.001717580664949086,1.0228270506893242
all,kalahkan,0,42,0.001717580664949086,1.0228270506893242
all,penjualan,0,42,0.001717580664949086,1.0228270506893242
all,rutin,0,42,0.001717580664949086,1.0228270506893242
all,110,0,25,0.001022369443422075,1.0223812755297121
all,87,0,25,0.001022369443422075,1.0223812755297121
all,atasi,0,25,0.001022369443422075,1.0223812755297121
all,berinisial,0,25,0.001022369443422075,1.0223812755297121
all,bisniscom,0,25,0.001022369443422075,1.0223812755297121
all,comeback,0,25,0.001022369443422075,1.0223812755297121
all,ditangani,0,25,0.001022369443422075,1.0223812755297121
all,job,0,25,0.001022369443422075,1.0223812755297121
all,keluhan,0,25,0.001022369443422075,1.0223812755297121
all,konsumsi,0,25,0.001022369443422075,1.0223812755297121
all,korut,0,25,0.001022369443422075,1.0223812755297121
all,kumparancom,0,25,0.001022369443422075,1.0223812755297121
all,lautan,0,25,0.001022369443422075,1.0223812755297121
all,memungkinkan,0,25,0.001022369443422075,1.0223812755297121
all,menyinggung,0,25,0.001022369443422075,1.0223812755297121
all,menyukai,0,25,0.001022369443422075,1.0223812755297121
all,middle,0,25,0.001022369443422075,1.0223812755297121
all,penyelesaian,0,25,0.001022369443422075,1.0223812755297121
all,permukiman,0,25,0.001022369443422075,1.0223812755297121
all,qf,0,25,0.001022369443422075,1.0223812755297121
all,sarjana,0,25,0.001022369443422075,1.0223812755297121
all,segitu,0,25,0.001022369443422075,1.0223812755297121
all,tampaknya,0,25,0.001022369443422075,1.0223812755297121
all,warung,0,25,0.001022369443422075,1.0223812755297121
all,sebut,0,344,0.014067803541487752,1.0192137769735836
all,menghancurkan,1,46,0.01151439299123905,1.0188440944642352
all,mk,1,54,0.013516896120150187,1.018537982689281
all,berpihak,1,11,0.002753441802252816,1.0170072328156217
all,sekutunya,1,11,0.002753441802252816,1.0170072328156217
all,joko,0,109,0.004457530773320247,1.0154823307955803
all,pengungsian,0,109,0.004457530773320247,1.0154823307955803
all,ngerti,1,15,0.0037546933667083854,1.0138552537938585
all,kegiatan,0,159,0.006502269660164397,1.01341578929906
all,awalnya,0,92,0.003762319551793236,1.0133730713132507
all,ilyas,0,92,0.003762319551793236,1.0133730713132507
all,malang,0,92,0.003762319551793236,1.0133730713132507
all,betapa,1,19,0.004755944931163955,1.0122648596635357
all,pengikut,1,19,0.004755944931163955,1.0122648596635357
all,500,0,192,0.007851797325481536,1.0112702204366781
all,food,0,75,0.003067108330266225,1.0105207632629412
all,keturunan,1,38,0.00951188986232791,1.0081515918121027
all,sesungguhnya,1,30,0.007509386733416771,1.0072496811642002
all,klik,0,307,0.012554696765223082,1.0072183943327586
all,konstitusi,1,26,0.006508135168961202,1.0068859753120367
all,balasan,0,58,0.002371897108739214,1.0062826977884336
all,foryou,0,58,0.002371897108739214,1.0062826977884336
all,haram,1,41,0.010262828535669587,1.0058407880472884
all,31,0,141,0.005766163660900503,1.0044074003193195
all,rezim,1,29,0.007259073842302879,1.0033749278732746
all,rasulullah,1,25,0.006257822277847309,1.0024411523952754
all,8,0,566,0.02314644419907578,1.0017851882875148
all,jumat,0,436,0.017830123093280987,1.001501053168755
all,gama,1,17,0.00425531914893617,1.0001725632772631
all,awesome,0,41,0.001676685887212203,0.9989754385350068
all,bni,0,41,0.001676685887212203,0.9989754385350068
all,kompleks,0,41,0.001676685887212203,0.9989754385350068
all,mengejutkan,0,41,0.001676685887212203,0.9989754385350068
all,mirna,0,41,0.001676685887212203,0.9989754385350068
all,zona,0,41,0.001676685887212203,0.9989754385350068
all,alquran,1,13,0.003254067584480601,0.998599022584768
all,dinasti,1,13,0.003254067584480601,0.998599022584768
all,from,0,74,0.003026213552529342,0.997146213483753
all,nur,0,74,0.003026213552529342,0.997146213483753
all,anti,1,65,0.016270337922403004,0.9966486239458192
all,huruf,1,9,0.0022528160200250315,0.9962394237433186
all,meyakini,1,9,0.0022528160200250315,0.9962394237433186
all,coldplay,1,27,0.006758448060075094,0.9948659693331264
all,sahabat,1,51,0.01276595744680851,0.9947985515319693
all,26,0,156,0.006379585326953748,0.9943043999386373
all,3,0,1440,0.05888847994111152,0.9937005196276321
all,duit,1,26,0.006508135168961202,0.9901779291398469
all,imam,1,46,0.01151439299123905,0.9901475136747114
all,menerus,1,12,0.003003754693366708,0.9892913957437575
all,happy,0,57,0.002331002331002331,0.9889999010276387
all,lahan,0,57,0.002331002331002331,0.9889999010276387
all,memicu,0,57,0.002331002331002331,0.9889999010276387
all,mobile,0,57,0.002331002331002331,0.9889999010276387
all,terlebih,0,57,0.002331002331002331,0.9889999010276387
all,mati,1,84,0.021026282853566957,0.9860372942259251
all,lanjut,0,252,0.010305483989694516,0.9855640496238903
all,full,0,122,0.004989162883899726,0.9848514226354222
all,terbatas,0,73,0.002985318774792459,0.983591477089789
all,tim,0,332,0.013577066208645155,0.9832619413308954
all,91,0,24,0.000981474665685192,0.9823350059616496
all,aldi,0,24,0.000981474665685192,0.9823350059616496
all,baby,0,24,0.000981474665685192,0.9823350059616496
all,bakteri,0,24,0.000981474665685192,0.9823350059616496
all,bersejarah,0,24,0.000981474665685192,0.9823350059616496
all,diumumkan,0,24,0.000981474665685192,0.9823350059616496
all,fadillah,0,24,0.000981474665685192,0.9823350059616496
all,fe,0,24,0.000981474665685192,0.9823350059616496
all,jae,0,24,0.000981474665685192,0.9823350059616496
all,jordan,0,24,0.000981474665685192,0.9823350059616496
all,kemiskinan,0,24,0.000981474665685192,0.9823350059616496
all,kirgistan,0,24,0.000981474665685192,0.9823350059616496
all,legends,0,24,0.000981474665685192,0.9823350059616496
all,menara,0,24,0.000981474665685192,0.9823350059616496
all,menyarankan,0,24,0.000981474665685192,0.9823350059616496
all,mode,0,24,0.000981474665685192,0.9823350059616496
all,mogok,0,24,0.000981474665685192,0.9823350059616496
all,resah,0,24,0.000981474665685192,0.9823350059616496
all,saleh,0,24,0.000981474665685192,0.9823350059616496
all,soon,0,24,0.000981474665685192,0.9823350059616496
all,tegasnya,0,24,0.000981474665685192,0.9823350059616496
all,dilansir,0,154,0.006297795771479982,0.9813601766885941
all,ditemukan,0,89,0.003639635218582587,0.9802799145308878
all,01,0,105,0.004293951662372715,0.9781044397922991
all,17,0,378,0.015458225984541774,0.9774165452556126
all,gaya,1,14,0.003504380475594493,0.9763675213735687
all,mujahidin,1,14,0.003504380475594493,0.9763675213735687
all,bonus,0,40,0.00163579110947532,0.9745430236281852
all,ganjarpresiden,0,40,0.00163579110947532,0.9745430236281852
all,gempa,0,40,0.00163579110947532,0.9745430236281852
all,incredible,0,40,0.00163579110947532,0.9745430236281852
all,jabar,0,40,0.00163579110947532,0.9745430236281852
all,keempat,0,40,0.00163579110947532,0.9745430236281852
all,mencakup,0,40,0.00163579110947532,0.9745430236281852
all,tempo,0,40,0.00163579110947532,0.9745430236281852
all,universe,0,40,0.00163579110947532,0.9745430236281852
all,id,0,313,0.01280006543164438,0.9738960019530865
all,jumlah,0,265,0.010837116100273995,0.9735333294346002
all,4,0,707,0.02891260785997628,0.9729085428082862
all,aniesmuhaimin2024,0,56,0.002290107553265448,0.9714146027305786
all,jatim,0,56,0.002290107553265448,0.9714146027305786
all,versi,0,56,0.002290107553265448,0.9714146027305786
all,desak,0,72,0.002944423997055576,0.9698516171867299
all,beritaterkini,0,104,0.004253056884635832,0.9685394888326005
all,surabaya,0,152,0.006216006216006216,0.9682483735649388
all,kereta,0,136,0.005561689772216088,0.9682266634782483
all,dki,1,16,0.004005006257822278,0.9667641328665548
all,sholeh,1,10,0.0025031289111389237,0.9658307831477824
all,ح,1,10,0.0025031289111389237,0.9658307831477824
all,oktober,0,733,0.029975872081135238,0.9656246204466921
all,5,0,825,0.033738191632928474,0.9647911370634118
all,brigade,1,24,0.006007509386733416,0.9621839920436553
all,yg,1,745,0.18648310387984982,0.9603306752105284
all,jihad,1,18,0.004505632040050063,0.9593696803633616
all,perkara,1,18,0.004505632040050063,0.9593696803633616
all,ktp,0,87,0.003557845663108821,0.9575979993401198
all,membabi,1,26,0.006508135168961202,0.9575727450185394
all,kopi,0,71,0.002903529219318693,0.9559214911633713
all,modern,1,12,0.003003754693366708,0.9547642780144452
all,usah,1,20,0.0050062578222778474,0.9535190785757657
all,beserta,0,55,0.002249212775528565,0.9535159983644215
all,polda,0,55,0.002249212775528565,0.9535159983644215
all,via,0,244,0.009978325767799452,0.953037606422406
all,akidah,1,9,0.0022528160200250315,0.9507361197385923
all,kasihan,1,9,0.0022528160200250315,0.9507361197385923
all,kabar,0,165,0.006747638326585695,0.9502557252403961
all,adik,0,39,0.001594896331738437,0.9495007613179043
all,bagikan,0,39,0.001594896331738437,0.9495007613179043
all,bengkulu,0,39,0.001594896331738437,0.9495007613179043
all,bri,0,39,0.001594896331738437,0.9495007613179043
all,gempuran,0,39,0.001594896331738437,0.9495007613179043
all,kekalahan,0,39,0.001594896331738437,0.9495007613179043
all,life,0,39,0.001594896331738437,0.9495007613179043
all,mcdonald,0,39,0.001594896331738437,0.9495007613179043
all,menyoroti,0,39,0.001594896331738437,0.9495007613179043
all,ramli,0,39,0.001594896331738437,0.9495007613179043
all,round,0,39,0.001594896331738437,0.9495007613179043
all,ter,0,39,0.001594896331738437,0.9495007613179043
all,unilever,0,39,0.001594896331738437,0.9495007613179043
all,xi,0,86,0.003516950885371938,0.9460625808041069
all,adil,0,70,0.00286263444158181,0.941795739101009
all,akses,0,70,0.00286263444158181,0.941795739101009
all,ramai,0,70,0.00286263444158181,0.941795739101009
all,rangka,0,70,0.00286263444158181,0.941795739101009
all,year,0,70,0.00286263444158181,0.941795739101009
all,aqsha,1,11,0.002753441802252816,0.9414178053713955
all,dituduh,1,11,0.002753441802252816,0.9414178053713955
all,kaga,1,11,0.002753441802252816,0.9414178053713955
all,nge,1,11,0.002753441802252816,0.9414178053713955
all,contoh,1,16,0.004005006257822278,0.941080743826015
all,0821,0,23,0.000940579887948309,0.9406213762823203
all,alex,0,23,0.000940579887948309,0.9406213762823203
all,buset,0,23,0.000940579887948309,0.9406213762823203
all,dagang,0,23,0.000940579887948309,0.9406213762823203
all,diadakan,0,23,0.000940579887948309,0.9406213762823203
all,eka,0,23,0.000940579887948309,0.9406213762823203
all,family,0,23,0.000940579887948309,0.9406213762823203
all,fc,0,23,0.000940579887948309,0.9406213762823203
all,hi,0,23,0.000940579887948309,0.9406213762823203
all,ilang,0,23,0.000940579887948309,0.9406213762823203
all,indozone,0,23,0.000940579887948309,0.9406213762823203
all,kab,0,23,0.000940579887948309,0.9406213762823203
all,karawang,0,23,0.000940579887948309,0.9406213762823203
all,kebahagiaan,0,23,0.000940579887948309,0.9406213762823203
all,lancarkan,0,23,0.000940579887948309,0.9406213762823203
all,lay,0,23,0.000940579887948309,0.9406213762823203
all,lipat,0,23,0.000940579887948309,0.9406213762823203
all,menghubungi,0,23,0.000940579887948309,0.9406213762823203
all,merapat,0,23,0.000940579887948309,0.9406213762823203
all,merk,0,23,0.000940579887948309,0.9406213762823203
all,messi,0,23,0.000940579887948309,0.9406213762823203
all,naufal,0,23,0.000940579887948309,0.9406213762823203
all,penerimaan,0,23,0.000940579887948309,0.9406213762823203
all,perangkat,0,23,0.000940579887948309,0.9406213762823203
all,person,0,23,0.000940579887948309,0.9406213762823203
all,point,0,23,0.000940579887948309,0.9406213762823203
all,potong,0,23,0.000940579887948309,0.9406213762823203
all,ratih,0,23,0.000940579887948309,0.9406213762823203
all,semester,0,23,0.000940579887948309,0.9406213762823203
all,seni,0,23,0.000940579887948309,0.9406213762823203
all,test,0,23,0.000940579887948309,0.9406213762823203
all,tgl,0,23,0.000940579887948309,0.9406213762823203
all,thanks,0,23,0.000940579887948309,0.9406213762823203
all,usd,0,23,0.000940579887948309,0.9406213762823203
all,westandwithpalestine,0,23,0.000940579887948309,0.9406213762823203
all,sistem,0,101,0.004130372551425183,0.9392880176834756
all,terowongan,0,54,0.002208317997791682,0.9352926939949432
all,terkait,0,439,0.01795280742649164,0.9352119886896452
all,anggap,1,13,0.003254067584480601,0.9350037251641672
all,menjajah,1,13,0.003254067584480601,0.9350037251641672
all,menyesatkan,1,13,0.003254067584480601,0.9350037251641672
all,okt,1,13,0.003254067584480601,0.9350037251641672
all,opini,1,13,0.003254067584480601,0.9350037251641672
all,sosial,0,347,0.0141904878746984,0.9344151605174721
all,go,0,85,0.003476056107635055,0.9343935053828494
all,karni,0,85,0.003476056107635055,0.9343935053828494
all,tante,1,20,0.0050062578222778474,0.9330692317345548
all,aisyah,1,8,0.002002503128911139,0.9324319507245776
all,karno,1,8,0.002002503128911139,0.9324319507245776
all,lihatlah,1,8,0.002002503128911139,0.9324319507245776
all,nikel,1,8,0.002002503128911139,0.9324319507245776
all,olah,1,8,0.002002503128911139,0.9324319507245776
all,tribunnews,0,100,0.0040894777736883,0.9293458839980111
all,13,0,360,0.01472211998527788,0.9279450604287438
all,gelombang,0,69,0.002821739663844927,0.9274687713548392
all,status,0,69,0.002821739663844927,0.9274687713548392
all,tema,0,69,0.002821739663844927,0.9274687713548392
all,united,0,69,0.002821739663844927,0.9274687713548392
all,putra,0,207,0.008465218991534781,0.9260791399584127
all,to,0,268,0.010959800433484644,0.9258016168221905
all,keliatan,1,10,0.0025031289111389237,0.9257845135797198
all,politisi,1,10,0.0025031289111389237,0.9257845135797198
all,69,0,38,0.001554001554001554,0.9238173722773647
all,74,0,38,0.001554001554001554,0.9238173722773647
all,apple,0,38,0.001554001554001554,0.9238173722773647
all,dipindahkan,0,38,0.001554001554001554,0.9238173722773647
all,menko,0,38,0.001554001554001554,0.9238173722773647
all,rilis,0,38,0.001554001554001554,0.9238173722773647
all,sultan,0,38,0.001554001554001554,0.9238173722773647
all,tekanan,0,38,0.001554001554001554,0.9238173722773647
all,unjuk,0,38,0.001554001554001554,0.9238173722773647
all,triliun,0,84,0.003435161329898172,0.9225876280611259
all,menyebar,1,12,0.003003754693366708,0.9213869144124226
all,cacat,1,163,0.04080100125156445,0.9207516131307835
all,cewe,1,29,0.007259073842302879,0.9167442557265663
all,diakui,0,53,0.002167423220054799,0.9167326626211425
all,israhell,1,33,0.008260325406758449,0.9152864231173133
all,sumpah,1,35,0.008760951188986232,0.9147328613145542
all,anwar,1,22,0.005506883604505632,0.9120066250595183
all,memakai,1,22,0.005506883604505632,0.9120066250595183
all,setempat,0,189,0.007729112992270887,0.911806833218471
all,yuk,0,189,0.007729112992270887,0.911806833218471
all,sebagaimana,1,24,0.006007509386733416,0.9112025987903332
all,beredar,0,83,0.003394266552161289,0.9106416914965334
all,internet,0,83,0.003394266552161289,0.9106416914965334
all,mba,0,83,0.003394266552161289,0.9106416914965334
all,kalimat,1,9,0.0022528160200250315,0.9072100761955568
all,maksudnya,1,9,0.0022528160200250315,0.9072100761955568
all,sebelumnya,0,293,0.011982169876906718,0.9071461408967963
all,dendam,1,11,0.002753441802252816,0.9056587827873244
all,nenek,1,11,0.002753441802252816,0.9056587827873244
all,perilaku,1,11,0.002753441802252816,0.9056587827873244
all,beriman,1,13,0.003254067584480601,0.9046574273047197
all,giliran,1,13,0.003254067584480601,0.9046574273047197
all,ا,1,17,0.00425531914893617,0.9035484466029031
all,menjadikan,1,21,0.005256570713391739,0.9030759510931067
all,bilang,1,75,0.01877346683354193,0.9025388118776965
all,kementerian,0,217,0.00887416676890361,0.9018490724805612
all,sempat,0,157,0.006420480104690631,0.9003806689370961
all,03,0,82,0.003353371774424406,0.8985523206058097
all,koordinator,0,82,0.003353371774424406,0.8985523206058097
all,allah,1,210,0.052565707133917394,0.8983659428865378
all,gacor,0,67,0.002739950108371161,0.8981876007104282
all,jemaat,0,67,0.002739950108371161,0.8981876007104282
all,one,0,67,0.002739950108371161,0.8981876007104282
all,permintaan,0,67,0.002739950108371161,0.8981876007104282
all,good,0,52,0.002126528442317916,0.8978231963897839
all,insiden,0,52,0.002126528442317916,0.8978231963897839
all,2018,0,37,0.001513106776264671,0.8974591072103131
all,61,0,37,0.001513106776264671,0.8974591072103131
all,bersyukur,0,37,0.001513106776264671,0.8974591072103131
all,dewa,0,37,0.001513106776264671,0.8974591072103131
all,gunawan,0,37,0.001513106776264671,0.8974591072103131
all,kriteria,0,37,0.001513106776264671,0.8974591072103131
all,ledakan,0,37,0.001513106776264671,0.8974591072103131
all,meluas,0,37,0.001513106776264671,0.8974591072103131
all,seleksi,0,37,0.001513106776264671,0.8974591072103131
all,taylor,0,37,0.001513106776264671,0.8974591072103131
all,bertugas,0,22,0.000899685110211426,0.8970953327392849
all,bocor,0,22,0.000899685110211426,0.8970953327392849
all,class,0,22,0.000899685110211426,0.8970953327392849
all,club,0,22,0.000899685110211426,0.8970953327392849
all,disinformasi,0,22,0.000899685110211426,0.8970953327392849
all,dorong,0,22,0.000899685110211426,0.8970953327392849
all,goodstats,0,22,0.000899685110211426,0.8970953327392849
all,istirahat,0,22,0.000899685110211426,0.8970953327392849
all,kegagalan,0,22,0.000899685110211426,0.8970953327392849
all,kemanusian,0,22,0.000899685110211426,0.8970953327392849
all,kontribusi,0,22,0.000899685110211426,0.8970953327392849
all,lisa,0,22,0.000899685110211426,0.8970953327392849
all,long,0,22,0.000899685110211426,0.8970953327392849
all,melintas,0,22,0.000899685110211426,0.8970953327392849
all,memperkirakan,0,22,0.000899685110211426,0.8970953327392849
all,menerimanya,0,22,0.000899685110211426,0.8970953327392849
all,mengevakuasi,0,22,0.000899685110211426,0.8970953327392849
all,menghadirkan,0,22,0.000899685110211426,0.8970953327392849
all,merugikan,0,22,0.000899685110211426,0.8970953327392849
all,miss,0,22,0.000899685110211426,0.8970953327392849
all,mohammed,0,22,0.000899685110211426,0.8970953327392849
all,mv,0,22,0.000899685110211426,0.8970953327392849
all,neng,0,22,0.000899685110211426,0.8970953327392849
all,request,0,22,0.000899685110211426,0.8970953327392849
all,risiko,0,22,0.000899685110211426,0.8970953327392849
all,samuel,0,22,0.000899685110211426,0.8970953327392849
all,sat,0,22,0.000899685110211426,0.8970953327392849
all,sela,0,22,0.000899685110211426,0.8970953327392849
all,serangkaian,0,22,0.000899685110211426,0.8970953327392849
all,silva,0,22,0.000899685110211426,0.8970953327392849
all,sinaga,0,22,0.000899685110211426,0.8970953327392849
all,slamet,0,22,0.000899685110211426,0.8970953327392849
all,sp,0,22,0.000899685110211426,0.8970953327392849
all,ujaran,0,22,0.000899685110211426,0.8970953327392849
all,usulan,0,22,0.000899685110211426,0.8970953327392849
all,viralvideo,0,22,0.000899685110211426,0.8970953327392849
all,14,0,363,0.014844804318488529,0.8944324646023473
all,india,0,156,0.006379585326953748,0.8939700633070824
all,ustadz,1,18,0.004505632040050063,0.8925554003788532
all,klaim,0,215,0.008792377213429846,0.8925286147343611
all,tsb,1,14,0.003504380475594493,0.8904778444622155
all,mulia,1,12,0.003003754693366708,0.8890851071833449
all,org2,1,12,0.003003754693366708,0.8890851071833449
all,sibuk,1,12,0.003003754693366708,0.8890851071833449
all,menemukan,0,96,0.003925898662740768,0.8885669308921882
all,budek,1,10,0.0025031289111389237,0.8872772961218214
all,dihancurkan,1,10,0.0025031289111389237,0.8872772961218214
all,qs,1,10,0.0025031289111389237,0.8872772961218214
all,open,0,375,0.015335541651331126,0.8871527242513708
all,solidaritas,0,81,0.003312476996687523,0.8863160168210288
all,penolakan,0,140,0.00572526888316362,0.8857975914895156
all,dibombardir,1,8,0.002002503128911139,0.8847629734825444
all,membom,1,8,0.002002503128911139,0.8847629734825444
all,niam,1,8,0.002002503128911139,0.8847629734825444
all,sesudah,1,8,0.002002503128911139,0.8847629734825444
all,musuh,1,30,0.007509386733416771,0.8834363501648632
all,antaranya,0,66,0.002699055330634278,0.8832209450400212
all,iskandar,0,66,0.002699055330634278,0.8832209450400212
all,jl,0,66,0.002699055330634278,0.8832209450400212
all,persatuan,0,66,0.002699055330634278,0.8832209450400212
all,web,0,66,0.002699055330634278,0.8832209450400212
all,tiga,0,286,0.011695906432748537,0.8827173506435224
all,babi,1,44,0.011013767209011264,0.8817327282534083
all,bendera,1,44,0.011013767209011264,0.8817327282534083
all,percaya,1,51,0.01276595744680851,0.8816546003663096
